Tipo de Registro	Fecha Inicial de Factura	Fecha Fin de Factura	Id Cliente	Id PDV	Id Sucursal	descripción Sucursal	Id transacción	Numero de Remito	Fecha de la transacción	Tipo de Operación	Código Fiscal de la Operación	Nro de linea	Id Producto	Nro de Lote	Fecha Validez Lote	Cantidad	Unidad de Medida de Venta	Valor Neto Total de la linea	Moneda	Código del Vendedor	Nombre del Vendedor
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2733104	001100035937	2021-11-29	VTA	O	1	9054	1		84	UNI	     37383.530000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733470	000101389230	2021-11-29	VTA	O	1	11078	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733460	001400069849	2021-11-29	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733411	001400069828	2021-11-29	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733187	000101389150	2021-11-29	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733460	001400069849	2021-11-29	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733233	001400069802	2021-11-29	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733445	001400069841	2021-11-29	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733220	000101389159	2021-11-29	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733459	000101389224	2021-11-29	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733448	001400069844	2021-11-29	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733415	000101389203	2021-11-29	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10915	1	CD	2731666	001100156635	2021-11-29	VTA	O	1	13387	1		24	UNI	      7172.020000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	10929	1	CD	2732230	001100156739	2021-11-29	VTA	O	1	13387	1		2	UNI	       597.670000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	1858	1	CD	2733121	001100156867	2021-11-29	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	2539	1	CD	2733106	000101389132	2021-11-29	VTA	O	1	11078	1		2	UNI	      1012.400000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	3654	1	CD	2729776	001100035839	2021-11-29	VTA	O	1	13387	1		60	UNI	     17578.440000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	9461	1	CD	2733101	001100156854	2021-11-29	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	9461	1	CD	2733101	001100156854	2021-11-29	VTA	O	1	18234	1		3	UNI	      1292.980000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2733304	001100035946	2021-11-30	VTA	O	1	18234	1		24	UNI	     10343.810000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733936	000101389327	2021-11-30	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733693	000101389268	2021-11-30	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733773	000101389279	2021-11-30	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733638	001400069861	2021-11-30	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733780	001400069880	2021-11-30	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733884	001400069905	2021-11-30	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733840	000101389301	2021-11-30	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733854	000101389307	2021-11-30	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733836	001400069892	2021-11-30	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733935	001400069937	2021-11-30	VTA	O	1	13387	1		4	UNI	      1171.900000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733666	001400069862	2021-11-30	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733852	001400069900	2021-11-30	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2733945	001400069941	2021-11-30	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10933	1	CD	2733484	001100156938	2021-11-30	VTA	O	1	11097	1		2	UNI	       732.550000	ARS	30	ARIAS MARTIN (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	10934	1	CD	2733493	001100156947	2021-11-30	VTA	O	1	13387	1		2	UNI	       597.670000	ARS	30	ARIAS MARTIN (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	11139	1	CD	2733480	000101389234	2021-11-30	VTA	O	1	18234	1		2	UNI	       879.220000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	11242	1	CD	2733511	001100035956	2021-11-30	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	12342	1	CD	2733946	001400005086	2021-11-30	VTA	O	1	9052	1		2	UNI	       923.140000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	1858	1	CD	2733502	001100156953	2021-11-30	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	2228	1	CD	2733810	001400005080	2021-11-30	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	2892	1	CD	2733496	000101389235	2021-11-30	VTA	O	1	8068	1		1	UNI	       444.220000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	3316	1	CD	2733477	001100156933	2021-11-30	VTA	O	1	13387	1		1	UNI	       298.830000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	3316	1	CD	2733476	001100156932	2021-11-30	VTA	O	1	13387	1		5	UNI	      1494.170000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	3980	1	CD	2733246	001100156871	2021-11-30	VTA	O	1	9054	1		1	UNI	       453.940000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	5612	1	CD	2733318	001100156920	2021-11-30	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	5948	1	CD	2733698	000101389269	2021-11-30	VTA	O	1	18234	1		24	UNI	     10343.810000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	6023	1	CD	2733399	001100035950	2021-11-30	VTA	O	1	13387	1		660	UNI	    193362.840000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	6192	1	CD	2733302	001100156909	2021-11-30	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	6870	1	CD	2733533	001100156976	2021-11-30	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	6870	1	CD	2733533	001100156976	2021-11-30	VTA	O	1	8708	1		6	UNI	       957.020000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	7055	1	CD	2733324	001100156925	2021-11-30	VTA	O	1	11097	1		6	UNI	      2154.550000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	910	1	CD	2733301	001100156908	2021-11-30	VTA	O	1	18234	1		6	UNI	      2585.950000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	10639	1	CD	2733987	001100035979	2021-12-01	VTA	O	1	11078	1		3	UNI	      1518.590000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	10639	1	CD	2733987	001100035979	2021-12-01	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	10639	1	CD	2733987	001100035979	2021-12-01	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	10653	1	CD	2733984	001100157060	2021-12-01	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734350	001400070012	2021-12-01	VTA	O	1	11078	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734250	000101389384	2021-12-01	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734342	001400070007	2021-12-01	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734133	001400069960	2021-12-01	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734304	001400069991	2021-12-01	VTA	O	1	11961	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734259	001400069980	2021-12-01	VTA	O	1	13374	1		1	UNI	       285.540000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734070	001400069945	2021-12-01	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734112	001400069954	2021-12-01	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734232	001400069976	2021-12-01	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734395	001400070031	2021-12-01	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734114	001400069955	2021-12-01	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734079	001400069947	2021-12-01	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734254	001400069978	2021-12-01	VTA	O	1	17884	1		1	UNI	       297.110000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734154	001400069969	2021-12-01	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734345	001400070009	2021-12-01	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734372	001400070022	2021-12-01	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734306	000101389403	2021-12-01	VTA	O	1	8068	1		1	UNI	       444.220000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734291	001400069987	2021-12-01	VTA	O	1	8068	1		1	UNI	       444.220000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734306	000101389403	2021-12-01	VTA	O	1	8069	1		1	UNI	       295.450000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734120	000101389354	2021-12-01	VTA	O	1	8146	1		1	UNI	       319.010000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734305	001400069992	2021-12-01	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734252	000101389386	2021-12-01	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10822	1	CD	2733777	001100035972	2021-12-01	VTA	O	1	11097	1		5	UNI	      1795.460000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2734358	000101389429	2021-12-01	VTA	O	1	18234	1		6	UNI	      2585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2734358	000101389429	2021-12-01	VTA	O	1	9054	1		8	UNI	      3560.340000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11256	1	CD	2733980	001100157056	2021-12-01	VTA	O	1	17979	1		12	UNI	      3391.730000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11991	1	CD	2733725	001100157003	2021-12-01	VTA	O	1	9054	1		3	UNI	      1335.130000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	12173	1	CD	2734578	001100015425	2021-12-01	DEV	O	1	18234	1		2	UNI	       861.980000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	12173	1	CD	2733988	001100157062	2021-12-01	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	2812	1	CD	2733974	001100157050	2021-12-01	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	2812	1	CD	2733974	001100157050	2021-12-01	VTA	O	1	18234	1		3	UNI	      1292.980000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	3209	1	CD	2733736	001100157008	2021-12-01	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	4603	1	CD	2733702	001100035962	2021-12-01	VTA	O	1	13387	1		36	UNI	     10547.060000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	9166	1	CD	2734006	000101389335	2021-12-01	VTA	O	1	13387	1		24	UNI	      7031.380000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	9410	1	CD	2733996	001100157070	2021-12-01	VTA	O	1	9054	1		4	UNI	      1780.170000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	9737	1	CD	2733793	001100157027	2021-12-01	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2734444	001100035993	2021-12-02	VTA	O	1	18234	1		12	UNI	      5171.900000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2734444	001100035993	2021-12-02	VTA	O	1	2725	1		6	UNI	      3433.880000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734887	000101389568	2021-12-02	VTA	O	1	11078	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734799	001400070097	2021-12-02	VTA	O	1	11078	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734872	001400070132	2021-12-02	VTA	O	1	11078	1		2	UNI	      1012.400000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734834	001400070115	2021-12-02	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734733	001400070086	2021-12-02	VTA	O	1	11097	1		4	UNI	      1436.360000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734851	001400070123	2021-12-02	VTA	O	1	12873	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734884	000101389566	2021-12-02	VTA	O	1	13374	1		3	UNI	       856.610000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734559	000101389471	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734847	000101389546	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734563	001400070043	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734592	001400070051	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734673	001400070069	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734745	001400070090	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734781	000101389521	2021-12-02	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734502	001400070034	2021-12-02	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734883	000101389565	2021-12-02	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734742	001400070089	2021-12-02	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734564	000101389474	2021-12-02	VTA	O	1	8061	1		1	UNI	       331.410000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734900	001400070144	2021-12-02	VTA	O	1	8068	1		1	UNI	       444.220000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2734657	001400070067	2021-12-02	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2734803	000101389526	2021-12-02	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	11077	1		12	UNI	      6074.380000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	11078	1		12	UNI	      6074.380000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	11097	1		12	UNI	      4309.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	11961	1		12	UNI	      6074.380000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	12041	1		6	UNI	     15245.440000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	12873	1		12	UNI	      6074.380000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	18217	1		12	UNI	      6074.380000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	18234	1		12	UNI	      5171.900000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	7770	1		6	UNI	     15245.440000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	9052	1		6	UNI	      2769.430000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11841	1	CD	2734858	000101389551	2021-12-02	VTA	O	1	9054	1		46	UNI	     20471.930000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11855	1	CD	2734190	001100157101	2021-12-02	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	11961	1	CD	2734904	001400005111	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	12074	1	CD	2734751	001400005106	2021-12-02	VTA	O	1	18453	1		23	UNI	     10559.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	1858	1	CD	2734422	001100157153	2021-12-02	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	1912	1	CD	2734449	001100157171	2021-12-02	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	22	RUPPEL DAMIAN (OFICINA)
L	2021-11-01	2021-12-18	9100063766	1956	1	CD	2734241	001100157130	2021-12-02	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	273	1	CD	2734225	001100157124	2021-12-02	VTA	O	1	13386	1		3	UNI	       384.300000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	273	1	CD	2734225	001100157124	2021-12-02	VTA	O	1	2722	1		3	UNI	       384.300000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	2735	1	CD	2733949	001100157030	2021-12-02	VTA	O	1	11078	1		12	UNI	      6074.380000	ARS	18	PONCE CARLOS (OFICINA)
L	2021-11-01	2021-12-18	9100063766	2735	1	CD	2733950	001100157031	2021-12-02	VTA	O	1	11078	1		12	UNI	      6074.380000	ARS	18	PONCE CARLOS (OFICINA)
L	2021-11-01	2021-12-18	9100063766	2735	1	CD	2733951	001100157032	2021-12-02	VTA	O	1	18217	1		12	UNI	      6074.380000	ARS	18	PONCE CARLOS (OFICINA)
L	2021-11-01	2021-12-18	9100063766	8249	1	CD	2734432	001100157159	2021-12-02	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	8260	1	CD	2734215	001100157118	2021-12-02	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	8329	1	CD	2734180	000101389371	2021-12-02	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	10456	1	CD	2734998	001100157305	2021-12-03	VTA	O	1	11097	1		4	UNI	      1436.360000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735335	001400070229	2021-12-03	VTA	O	1	11076	1		1	UNI	       439.260000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735738	000101389823	2021-12-03	VTA	O	1	11078	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735532	001400070313	2021-12-03	VTA	O	1	11082	1		1	UNI	      2912.810000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735356	000101389671	2021-12-03	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735233	001400070195	2021-12-03	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735618	001400070352	2021-12-03	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735633	001400070361	2021-12-03	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735424	000101389699	2021-12-03	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735384	001400070242	2021-12-03	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735263	000101389638	2021-12-03	VTA	O	1	11492	1		2	UNI	       594.220000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735325	000101389656	2021-12-03	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735534	000101389751	2021-12-03	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735552	000101389758	2021-12-03	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735370	001400070237	2021-12-03	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735419	001400070265	2021-12-03	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735407	000101389694	2021-12-03	VTA	O	1	12873	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735157	001400070174	2021-12-03	VTA	O	1	12873	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735329	000101389658	2021-12-03	VTA	O	1	13374	1		1	UNI	       285.540000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735460	000101389720	2021-12-03	VTA	O	1	13374	1		1	UNI	       285.540000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735137	000101389612	2021-12-03	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735381	000101389684	2021-12-03	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735422	000101389697	2021-12-03	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2735439	000101389706	2021-12-03	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
